,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Deck,Cabin_num,Side
7164,Europa,0,55 Cancri e,25.0,0,0.0,16016.0,1025.0,189.0,1037.0,1,C,285,S
7165,Europa,0,55 Cancri e,44.0,1,3010.0,26.0,0.0,62.0,904.0,0,C,285,S
7166,Europa,0,55 Cancri e,24.0,0,145.0,4224.0,0.0,5.0,61.0,1,C,285,S
7167,Earth,0,TRAPPIST-1e,24.0,0,0.0,7.0,127.0,639.0,37.0,0,G,1240,S
7168,Earth,1,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,1,G,1241,S
7169,Earth,1,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,1,G,1242,S
7170,Earth,1,55 Cancri e,7.0,0,0.0,0.0,0.0,0.0,0.0,0,G,1242,S
7171,Earth,1,PSO J318.5-22,3.0,0,0.0,0.0,0.0,0.0,0.0,1,G,1242,S
7172,Earth,0,TRAPPIST-1e,18.0,0,711.0,12.0,0.0,83.0,0.0,1,F,1461,S
7173,Earth,1,TRAPPIST-1e,4.0,0,0.0,0.0,0.0,0.0,0.0,0,G,1242,S
7178,Earth,1,,40.0,0,0.0,0.0,0.0,0.0,0.0,1,G,1229,P
7180,Europa,1,55 Cancri e,15.0,0,0.0,0.0,0.0,0.0,0.0,1,B,251,P
7181,Earth,0,TRAPPIST-1e,24.0,0,,636.0,136.0,37.0,0.0,0,G,1230,P
7182,Mars,1,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0,1,F,1465,S
7183,Earth,0,TRAPPIST-1e,29.0,0,0.0,7.0,31.0,700.0,0.0,0,F,1466,S
7184,Mars,0,TRAPPIST-1e,37.0,1,2771.0,0.0,6.0,1.0,10.0,0,D,227,S
7185,Earth,1,PSO J318.5-22,49.0,0,0.0,0.0,0.0,0.0,0.0,0,G,1247,S
7187,Earth,1,TRAPPIST-1e,54.0,0,0.0,0.0,0.0,0.0,0.0,1,G,1231,P
7188,Earth,1,TRAPPIST-1e,33.0,0,0.0,0.0,0.0,0.0,0.0,0,G,1232,P
7189,Europa,0,TRAPPIST-1e,27.0,0,0.0,6.0,0.0,7786.0,0.0,0,C,250,P
7190,Earth,1,TRAPPIST-1e,53.0,0,0.0,0.0,0.0,0.0,0.0,0,G,1248,S
7191,Earth,0,TRAPPIST-1e,28.0,0,0.0,817.0,58.0,0.0,25.0,1,F,1467,S
7192,Europa,0,TRAPPIST-1e,24.0,0,812.0,5450.0,0.0,1.0,262.0,1,C,286,S
7193,Earth,0,PSO J318.5-22,20.0,0,0.0,0.0,8.0,1.0,1175.0,0,F,1596,P
7194,Earth,0,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,0,G,1233,P
7195,Earth,0,,24.0,0,0.0,96.0,0.0,597.0,0.0,0,F,1597,P
7196,Earth,0,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0,1,G,1234,P
7197,Mars,1,TRAPPIST-1e,42.0,0,0.0,0.0,0.0,0.0,0.0,1,F,1598,P
7198,Europa,0,55 Cancri e,32.0,1,0.0,48.0,0.0,3204.0,112.0,0,C,287,S
7199,Europa,0,TRAPPIST-1e,36.0,0,0.0,2979.0,0.0,68.0,347.0,1,B,252,P
7200,Europa,0,TRAPPIST-1e,40.0,0,0.0,0.0,0.0,0.0,0.0,1,B,252,P
7201,Earth,0,TRAPPIST-1e,30.0,0,574.0,0.0,0.0,25.0,2.0,0,F,1599,P
7202,Mars,0,TRAPPIST-1e,34.0,0,751.0,0.0,185.0,0.0,77.0,0,E,499,P
7203,Mars,0,TRAPPIST-1e,37.0,0,1000.0,0.0,80.0,40.0,0.0,0,F,1601,P
7204,Europa,0,TRAPPIST-1e,41.0,0,0.0,0.0,0.0,0.0,0.0,1,B,295,S
7205,Europa,1,55 Cancri e,25.0,0,0.0,0.0,0.0,0.0,0.0,1,B,295,S
7206,Mars,0,TRAPPIST-1e,39.0,0,332.0,0.0,728.0,2.0,86.0,1,F,1602,P
7207,Earth,0,55 Cancri e,0.0,0,0.0,0.0,0.0,0.0,0.0,1,G,1235,P
7209,Earth,1,TRAPPIST-1e,16.0,0,0.0,0.0,0.0,0.0,0.0,0,G,1236,P
7210,Earth,0,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,1,G,1251,S
7211,,1,TRAPPIST-1e,13.0,0,0.0,0.0,0.0,0.0,0.0,1,G,1251,S
7212,Mars,0,TRAPPIST-1e,46.0,0,5888.0,0.0,13.0,12.0,0.0,0,F,1470,S
7214,Earth,0,TRAPPIST-1e,18.0,0,110.0,103.0,471.0,11.0,1.0,0,F,1471,S
7216,Earth,1,PSO J318.5-22,24.0,0,0.0,0.0,0.0,0.0,0.0,0,G,1238,P
7217,Europa,0,TRAPPIST-1e,27.0,0,118.0,1769.0,4127.0,118.0,619.0,1,B,253,P
7218,,0,TRAPPIST-1e,24.0,0,0.0,82.0,0.0,1624.0,77.0,0,D,241,P
7219,Europa,0,TRAPPIST-1e,25.0,1,1.0,4298.0,0.0,0.0,2.0,1,A,93,S
7220,Europa,1,TRAPPIST-1e,30.0,0,0.0,0.0,0.0,0.0,0.0,1,B,296,S
7221,Earth,0,TRAPPIST-1e,19.0,0,0.0,28.0,62.0,24.0,1686.0,0,G,1239,P
7222,Earth,0,55 Cancri e,18.0,0,1.0,5.0,305.0,347.0,0.0,0,F,1605,P
7224,Earth,0,TRAPPIST-1e,64.0,0,0.0,0.0,0.0,563.0,344.0,0,G,1240,P
7225,Mars,1,TRAPPIST-1e,26.0,0,0.0,0.0,0.0,0.0,0.0,1,E,506,S
7226,Earth,0,55 Cancri e,53.0,0,0.0,0.0,754.0,46.0,0.0,0,F,1606,P
7227,Mars,0,TRAPPIST-1e,27.0,0,83.0,0.0,2621.0,5.0,0.0,1,D,242,P
7228,Europa,1,TRAPPIST-1e,27.0,0,0.0,0.0,0.0,0.0,0.0,1,B,254,P
7229,Mars,0,TRAPPIST-1e,25.0,0,338.0,319.0,32.0,15.0,0.0,0,F,1472,S
7230,Earth,0,55 Cancri e,33.0,0,0.0,0.0,0.0,436.0,224.0,1,E,507,S
7231,Europa,0,TRAPPIST-1e,27.0,0,0.0,9.0,0.0,40.0,7621.0,0,C,289,S
7232,Europa,1,55 Cancri e,20.0,0,0.0,0.0,0.0,0.0,0.0,1,C,251,P
7233,Europa,1,55 Cancri e,39.0,0,0.0,0.0,0.0,0.0,0.0,1,B,255,P
7234,Mars,0,TRAPPIST-1e,27.0,0,1730.0,0.0,379.0,5.0,0.0,0,E,502,P
7235,Mars,1,TRAPPIST-1e,19.0,0,0.0,0.0,0.0,0.0,0.0,1,F,1476,S
7236,Earth,0,TRAPPIST-1e,22.0,0,60.0,48.0,0.0,0.0,500.0,0,F,1609,P
7237,Earth,0,TRAPPIST-1e,3.0,0,0.0,0.0,0.0,0.0,0.0,0,G,1252,S
7238,Earth,0,TRAPPIST-1e,24.0,0,9.0,769.0,9.0,0.0,0.0,0,E,508,S
7239,Mars,1,TRAPPIST-1e,41.0,0,0.0,0.0,0.0,0.0,0.0,1,F,1477,S
7240,Mars,1,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,1,F,1477,S
7241,Earth,0,TRAPPIST-1e,63.0,0,0.0,243.0,0.0,777.0,0.0,0,G,1244,P
7242,Europa,0,TRAPPIST-1e,19.0,0,0.0,4534.0,0.0,617.0,1156.0,0,B,298,S
7243,Europa,1,TRAPPIST-1e,39.0,0,0.0,0.0,0.0,0.0,0.0,1,B,298,S
7244,Europa,1,55 Cancri e,,0,0.0,0.0,0.0,0.0,0.0,1,,,
7245,Mars,0,TRAPPIST-1e,41.0,0,688.0,31.0,1880.0,0.0,0.0,0,F,1611,P
7247,Europa,0,TRAPPIST-1e,39.0,1,0.0,395.0,0.0,1012.0,1080.0,0,A,94,S
7248,Mars,1,55 Cancri e,29.0,0,0.0,0.0,0.0,0.0,0.0,1,D,244,P
7250,Europa,1,55 Cancri e,41.0,0,0.0,0.0,0.0,0.0,0.0,1,C,252,P
7251,Earth,0,PSO J318.5-22,18.0,0,0.0,0.0,0.0,746.0,1.0,0,F,1480,S
7252,Earth,1,55 Cancri e,,0,0.0,0.0,0.0,0.0,0.0,0,G,1245,P
7253,Europa,0,55 Cancri e,55.0,0,1.0,2670.0,34.0,542.0,1339.0,1,B,299,S
7254,Earth,1,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0,1,E,503,P
7255,Europa,1,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0,1,B,300,S
7256,Europa,0,TRAPPIST-1e,43.0,0,0.0,8948.0,0.0,153.0,872.0,1,B,300,S
7258,Earth,0,TRAPPIST-1e,23.0,0,1.0,0.0,0.0,237.0,553.0,1,F,1612,P
7261,Earth,0,TRAPPIST-1e,24.0,0,1405.0,0.0,14.0,2.0,163.0,0,F,1613,P
7262,Earth,1,PSO J318.5-22,22.0,0,0.0,0.0,0.0,0.0,0.0,1,G,1257,S
7263,Earth,0,TRAPPIST-1e,14.0,0,0.0,268.0,239.0,127.0,0.0,1,F,1484,S
7265,Earth,0,TRAPPIST-1e,17.0,0,527.0,124.0,37.0,290.0,30.0,0,G,1258,S
7266,Earth,0,55 Cancri e,20.0,0,748.0,0.0,0.0,0.0,487.0,0,F,1485,S
7268,Earth,1,TRAPPIST-1e,15.0,0,0.0,0.0,0.0,0.0,0.0,1,G,1248,P
7269,Mars,0,55 Cancri e,67.0,0,1146.0,16.0,39.0,0.0,518.0,1,D,245,P
7270,Europa,0,55 Cancri e,28.0,0,7.0,489.0,0.0,4.0,6027.0,0,C,253,P
7271,Europa,0,,57.0,0,0.0,412.0,0.0,5491.0,234.0,0,D,246,P
7273,Mars,0,TRAPPIST-1e,34.0,0,1199.0,33.0,346.0,0.0,0.0,0,F,1486,S
7274,Mars,1,TRAPPIST-1e,17.0,0,0.0,0.0,0.0,0.0,0.0,0,E,510,S
7275,Earth,0,55 Cancri e,33.0,0,0.0,53.0,615.0,9.0,0.0,1,F,1614,P
7276,Europa,0,55 Cancri e,33.0,0,0.0,73.0,31.0,8493.0,9065.0,0,C,291,S
7277,Europa,0,TRAPPIST-1e,28.0,0,0.0,180.0,0.0,778.0,4973.0,0,C,291,S
7278,Mars,1,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,1,F,1487,S
7279,Mars,1,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0,1,F,1615,P
7280,Earth,0,TRAPPIST-1e,13.0,0,406.0,0.0,52.0,0.0,387.0,0,G,1261,S
7281,Earth,0,TRAPPIST-1e,38.0,0,0.0,0.0,0.0,45.0,3372.0,0,F,1616,P
7282,Europa,0,55 Cancri e,39.0,0,258.0,1541.0,0.0,0.0,621.0,0,B,301,S
7283,Europa,1,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,1,,,
7284,Earth,0,PSO J318.5-22,43.0,0,0.0,0.0,110.0,538.0,0.0,0,F,1488,S
7285,Earth,0,TRAPPIST-1e,32.0,0,,368.0,0.0,304.0,741.0,0,F,1489,S
7286,,1,TRAPPIST-1e,29.0,0,0.0,0.0,0.0,0.0,0.0,0,F,1490,S
7287,Mars,0,55 Cancri e,45.0,0,810.0,0.0,132.0,198.0,0.0,0,F,1490,S
7288,Mars,1,TRAPPIST-1e,25.0,0,0.0,0.0,0.0,0.0,0.0,1,F,1490,S
7290,,0,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,2141.0,0,F,1617,P
7291,Earth,0,TRAPPIST-1e,44.0,0,358.0,303.0,0.0,0.0,131.0,0,E,506,P
7292,Earth,1,TRAPPIST-1e,15.0,0,0.0,0.0,0.0,0.0,0.0,1,G,1251,P
7295,Earth,0,55 Cancri e,3.0,0,0.0,0.0,0.0,0.0,0.0,0,G,1253,P
7296,Earth,1,55 Cancri e,19.0,0,0.0,0.0,0.0,0.0,0.0,1,G,1253,P
7298,Earth,0,55 Cancri e,24.0,0,0.0,688.0,0.0,0.0,1.0,0,F,1621,P
7299,Earth,0,TRAPPIST-1e,26.0,0,0.0,79.0,53.0,0.0,0.0,0,G,1256,P
7300,Mars,1,TRAPPIST-1e,26.0,0,0.0,0.0,0.0,0.0,0.0,1,F,1493,S
7301,Mars,1,TRAPPIST-1e,26.0,0,0.0,0.0,0.0,0.0,0.0,1,F,1493,S
7302,Earth,0,TRAPPIST-1e,22.0,0,769.0,0.0,0.0,1.0,729.0,0,F,1494,S
7306,Earth,0,PSO J318.5-22,37.0,0,0.0,925.0,0.0,0.0,0.0,1,F,1497,S
7307,Earth,1,TRAPPIST-1e,22.0,0,0.0,0.0,0.0,0.0,0.0,0,G,1257,P
7308,Earth,0,55 Cancri e,24.0,0,0.0,0.0,809.0,0.0,0.0,1,G,1258,P
7309,,0,TRAPPIST-1e,23.0,0,535.0,3.0,17.0,0.0,214.0,0,G,1264,S
7310,Earth,0,PSO J318.5-22,18.0,0,0.0,76.0,0.0,993.0,6.0,0,F,1624,P
7311,Earth,1,TRAPPIST-1e,28.0,0,0.0,0.0,0.0,0.0,0.0,0,G,1266,S
7313,Earth,1,PSO J318.5-22,23.0,0,0.0,0.0,0.0,0.0,0.0,1,G,1268,S
7314,Earth,1,PSO J318.5-22,2.0,0,0.0,0.0,0.0,0.0,0.0,1,G,1268,S
7315,Earth,0,TRAPPIST-1e,46.0,0,0.0,0.0,0.0,17.0,655.0,0,G,1268,S
7317,Mars,0,TRAPPIST-1e,16.0,0,1095.0,0.0,54.0,0.0,0.0,0,F,1626,P
7318,Mars,0,TRAPPIST-1e,19.0,0,1823.0,36.0,81.0,0.0,0.0,0,D,228,S
7319,Europa,0,55 Cancri e,34.0,0,0.0,3424.0,6.0,2445.0,1128.0,0,B,305,S
7320,Europa,0,TRAPPIST-1e,34.0,0,11.0,3299.0,0.0,1013.0,15.0,1,B,305,S
7321,Earth,0,TRAPPIST-1e,24.0,0,482.0,967.0,349.0,19.0,0.0,0,G,1269,S
7322,Earth,1,PSO J318.5-22,28.0,0,0.0,0.0,0.0,0.0,0.0,0,G,1270,S
7323,Europa,1,55 Cancri e,44.0,0,0.0,0.0,0.0,0.0,0.0,1,B,306,S
7324,Europa,1,TRAPPIST-1e,35.0,0,0.0,0.0,0.0,0.0,0.0,1,B,306,S
7325,Earth,0,TRAPPIST-1e,20.0,0,0.0,0.0,0.0,0.0,0.0,0,G,1259,P
7326,Earth,0,PSO J318.5-22,18.0,0,328.0,0.0,0.0,24.0,309.0,0,F,1500,S
7327,Earth,0,PSO J318.5-22,43.0,0,6.0,25.0,0.0,5250.0,0.0,0,G,1260,P
7328,Earth,0,PSO J318.5-22,48.0,0,0.0,0.0,501.0,242.0,0.0,0,F,1627,P
7329,Mars,0,TRAPPIST-1e,46.0,0,52.0,0.0,1185.0,61.0,0.0,1,E,513,S
7330,Mars,1,TRAPPIST-1e,75.0,0,0.0,0.0,0.0,0.0,0.0,1,,,
7332,Earth,0,TRAPPIST-1e,34.0,0,0.0,9.0,617.0,0.0,281.0,0,G,1261,P
7333,Mars,0,TRAPPIST-1e,29.0,0,1052.0,0.0,635.0,0.0,0.0,0,,,
7334,Mars,1,TRAPPIST-1e,46.0,0,0.0,0.0,0.0,0.0,0.0,1,F,1501,S
7335,Earth,0,TRAPPIST-1e,22.0,0,558.0,63.0,0.0,0.0,0.0,0,G,1271,S
7336,Mars,1,TRAPPIST-1e,42.0,0,0.0,0.0,0.0,0.0,0.0,0,E,514,S
7337,Mars,1,TRAPPIST-1e,46.0,0,0.0,0.0,0.0,0.0,0.0,1,F,1629,P
7338,Earth,0,TRAPPIST-1e,15.0,0,0.0,6.0,0.0,981.0,0.0,0,E,508,P
7340,Mars,0,TRAPPIST-1e,31.0,0,166.0,0.0,297.0,835.0,0.0,0,E,515,S
7341,Mars,1,TRAPPIST-1e,9.0,0,0.0,0.0,0.0,0.0,0.0,1,F,1502,S
7342,Earth,0,TRAPPIST-1e,34.0,0,0.0,0.0,0.0,156.0,620.0,0,F,1503,S
7343,Earth,0,TRAPPIST-1e,21.0,0,9.0,0.0,0.0,25.0,811.0,0,G,1264,P
7345,Earth,0,TRAPPIST-1e,40.0,0,634.0,60.0,134.0,0.0,0.0,0,F,1630,P
7346,,0,TRAPPIST-1e,23.0,0,550.0,0.0,738.0,0.0,0.0,1,F,1504,S
7347,Earth,1,TRAPPIST-1e,6.0,0,0.0,0.0,0.0,0.0,0.0,0,G,1265,P
7348,Earth,0,TRAPPIST-1e,17.0,0,99.0,516.0,1967.0,0.0,6.0,1,F,1505,S
7349,Earth,0,55 Cancri e,37.0,0,19.0,443.0,1769.0,0.0,3.0,1,F,1506,S
7351,Europa,1,TRAPPIST-1e,32.0,0,0.0,0.0,0.0,0.0,0.0,1,C,293,S
7352,Europa,1,55 Cancri e,41.0,0,0.0,0.0,0.0,0.0,0.0,1,C,293,S
7353,Europa,0,55 Cancri e,43.0,0,0.0,16856.0,0.0,4344.0,977.0,0,C,255,P
7356,Earth,1,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,1,,,
7357,Earth,0,TRAPPIST-1e,1.0,0,0.0,0.0,0.0,0.0,0.0,0,G,1267,P
7358,Earth,0,TRAPPIST-1e,38.0,0,0.0,0.0,0.0,1714.0,0.0,0,G,1267,P
7359,Earth,0,TRAPPIST-1e,25.0,0,131.0,124.0,408.0,196.0,9.0,0,F,1633,P
7360,Earth,0,TRAPPIST-1e,6.0,0,0.0,0.0,0.0,0.0,0.0,0,G,1267,P
7361,Earth,1,TRAPPIST-1e,1.0,0,0.0,0.0,0.0,0.0,0.0,1,G,1267,P
7362,Earth,0,PSO J318.5-22,7.0,0,0.0,0.0,0.0,0.0,0.0,1,G,1267,P
7364,Earth,0,TRAPPIST-1e,19.0,0,0.0,721.0,0.0,25.0,1.0,1,F,1634,P
7365,Europa,1,55 Cancri e,26.0,0,0.0,0.0,0.0,0.0,0.0,1,B,309,S
7366,Earth,0,TRAPPIST-1e,49.0,0,0.0,1738.0,0.0,19.0,0.0,0,G,1268,P
7367,Earth,0,TRAPPIST-1e,18.0,0,0.0,0.0,32.0,0.0,673.0,0,G,1269,P
7368,Earth,0,TRAPPIST-1e,25.0,0,0.0,478.0,71.0,11.0,162.0,0,G,1270,P
7370,Earth,1,TRAPPIST-1e,33.0,0,0.0,0.0,0.0,0.0,0.0,0,G,1271,P
7371,Earth,0,TRAPPIST-1e,10.0,0,0.0,0.0,0.0,0.0,0.0,1,G,1271,P
7372,Earth,1,TRAPPIST-1e,38.0,0,0.0,0.0,0.0,0.0,0.0,1,G,1272,P
7374,Earth,1,TRAPPIST-1e,26.0,0,0.0,0.0,0.0,0.0,0.0,1,G,1273,P
7375,Earth,0,TRAPPIST-1e,16.0,0,0.0,11.0,0.0,8.0,827.0,0,G,1274,P
7377,Europa,1,PSO J318.5-22,35.0,0,0.0,0.0,0.0,0.0,0.0,1,C,256,P
7379,Earth,1,55 Cancri e,17.0,0,0.0,0.0,0.0,0.0,0.0,1,G,1273,S
7380,Earth,1,TRAPPIST-1e,16.0,0,0.0,0.0,0.0,0.0,0.0,1,,,
7381,Earth,1,55 Cancri e,2.0,0,0.0,0.0,0.0,0.0,0.0,1,G,1274,S
7383,Mars,0,TRAPPIST-1e,18.0,0,196.0,0.0,744.0,0.0,0.0,1,F,1636,P
7384,Earth,0,55 Cancri e,29.0,0,46.0,68.0,589.0,88.0,0.0,1,E,519,S
7385,Earth,0,55 Cancri e,21.0,0,102.0,9.0,21.0,464.0,104.0,0,F,1509,S
7387,Earth,1,TRAPPIST-1e,69.0,0,0.0,0.0,0.0,0.0,0.0,0,G,1275,S
7388,Earth,0,TRAPPIST-1e,40.0,0,0.0,0.0,14.0,785.0,10.0,0,G,1275,S
7389,Earth,1,TRAPPIST-1e,1.0,0,0.0,0.0,0.0,0.0,0.0,1,G,1275,S
7390,Mars,1,TRAPPIST-1e,36.0,0,0.0,0.0,0.0,0.0,0.0,1,F,1512,S
7391,Earth,0,TRAPPIST-1e,60.0,0,0.0,0.0,0.0,0.0,0.0,0,G,1276,P
7392,Earth,1,PSO J318.5-22,17.0,0,0.0,0.0,0.0,0.0,0.0,1,G,1276,P
7393,Earth,1,TRAPPIST-1e,49.0,0,0.0,0.0,0.0,0.0,0.0,0,G,1276,P
7394,Earth,0,TRAPPIST-1e,23.0,0,1.0,700.0,0.0,7.0,136.0,0,G,1276,P
7396,Earth,1,TRAPPIST-1e,53.0,0,0.0,0.0,0.0,0.0,0.0,1,,,
7397,Earth,0,TRAPPIST-1e,26.0,0,485.0,8.0,3958.0,0.0,0.0,1,G,1277,P
7398,Europa,0,TRAPPIST-1e,31.0,0,0.0,87.0,0.0,2263.0,224.0,0,C,296,S
7399,Europa,1,TRAPPIST-1e,48.0,0,0.0,0.0,0.0,0.0,0.0,1,C,296,S
7400,Europa,0,55 Cancri e,26.0,0,1432.0,1283.0,0.0,178.0,5034.0,0,C,296,S
7401,Mars,1,TRAPPIST-1e,25.0,0,0.0,0.0,0.0,0.0,0.0,1,F,1513,S
7402,Europa,1,55 Cancri e,25.0,0,0.0,0.0,0.0,0.0,0.0,1,B,310,S
7403,Earth,0,,30.0,0,4.0,637.0,0.0,0.0,3.0,0,F,1639,P
7404,Earth,1,TRAPPIST-1e,,0,0.0,0.0,0.0,0.0,0.0,1,G,1278,S
7405,Earth,1,TRAPPIST-1e,23.0,0,0.0,0.0,0.0,0.0,0.0,0,G,1278,P
7406,Earth,0,TRAPPIST-1e,24.0,0,0.0,80.0,106.0,344.0,0.0,0,G,1278,P
7407,Earth,0,TRAPPIST-1e,47.0,0,397.0,0.0,321.0,0.0,5.0,1,G,1278,P
7408,Earth,1,TRAPPIST-1e,37.0,0,0.0,0.0,0.0,0.0,0.0,0,G,1279,P
7410,Earth,0,TRAPPIST-1e,21.0,0,90.0,0.0,817.0,0.0,0.0,0,G,1281,P
7412,Earth,0,TRAPPIST-1e,39.0,0,3030.0,79.0,0.0,0.0,0.0,0,F,1517,S
7415,Europa,0,TRAPPIST-1e,31.0,0,0.0,910.0,58.0,1654.0,1217.0,0,B,311,S
7416,Earth,1,TRAPPIST-1e,13.0,0,0.0,0.0,0.0,0.0,0.0,1,,,
7417,Earth,0,TRAPPIST-1e,41.0,0,84.0,0.0,6.0,811.0,2.0,1,F,1520,S
7419,Earth,0,TRAPPIST-1e,,0,0.0,0.0,0.0,0.0,0.0,0,G,1284,P
7420,Earth,0,TRAPPIST-1e,9.0,0,0.0,0.0,0.0,0.0,0.0,1,G,1284,P
7421,Europa,0,TRAPPIST-1e,36.0,0,0.0,9532.0,0.0,2326.0,461.0,0,D,229,S
7422,Europa,1,55 Cancri e,30.0,0,0.0,0.0,0.0,0.0,0.0,1,D,229,S
7423,Earth,0,TRAPPIST-1e,27.0,0,0.0,593.0,0.0,259.0,0.0,0,G,1281,S
7424,Earth,0,TRAPPIST-1e,40.0,0,580.0,0.0,447.0,6.0,0.0,0,F,1521,S
7425,Europa,0,TRAPPIST-1e,41.0,0,0.0,116.0,10705.0,9181.0,10.0,0,C,257,P
7427,Europa,0,PSO J318.5-22,36.0,1,2.0,6504.0,0.0,98.0,4.0,1,B,258,P
7428,Europa,0,TRAPPIST-1e,15.0,0,31.0,804.0,1.0,4732.0,2577.0,0,D,230,S
7429,Europa,1,TRAPPIST-1e,39.0,0,0.0,0.0,0.0,0.0,0.0,1,D,230,S
7430,Mars,1,TRAPPIST-1e,21.0,0,0.0,0.0,0.0,0.0,0.0,1,F,1522,S
7432,Mars,0,TRAPPIST-1e,28.0,0,1811.0,1.0,57.0,0.0,0.0,0,F,1646,P
7434,,0,TRAPPIST-1e,55.0,0,0.0,1620.0,159.0,0.0,0.0,0,G,1287,P
7435,Earth,1,TRAPPIST-1e,,0,0.0,0.0,0.0,0.0,0.0,1,G,1287,P
7436,Earth,0,55 Cancri e,22.0,0,10.0,0.0,624.0,0.0,85.0,1,E,516,P
7437,Earth,1,TRAPPIST-1e,26.0,0,0.0,0.0,0.0,0.0,0.0,1,G,1287,P
7440,Earth,0,55 Cancri e,29.0,0,30.0,0.0,0.0,0.0,780.0,0,G,1284,S
7441,Earth,0,TRAPPIST-1e,21.0,0,640.0,0.0,144.0,104.0,0.0,0,G,1288,P
7442,Earth,1,PSO J318.5-22,18.0,0,0.0,0.0,0.0,0.0,0.0,1,G,1285,S
7443,Mars,1,TRAPPIST-1e,34.0,0,0.0,0.0,0.0,0.0,0.0,1,E,525,S
7444,Earth,0,TRAPPIST-1e,19.0,0,1.0,7.0,0.0,689.0,0.0,0,F,1648,P
7445,Earth,0,TRAPPIST-1e,14.0,0,0.0,360.0,0.0,25.0,1340.0,0,G,1290,P
7446,Earth,0,TRAPPIST-1e,21.0,0,691.0,0.0,0.0,0.0,15.0,0,G,1288,S
7447,Mars,0,TRAPPIST-1e,55.0,0,376.0,0.0,858.0,0.0,31.0,1,D,232,S
7448,Europa,0,55 Cancri e,18.0,0,0.0,3492.0,0.0,506.0,8.0,1,C,258,P
7449,Europa,1,55 Cancri e,33.0,0,0.0,0.0,0.0,0.0,0.0,1,B,260,P
7450,Europa,0,TRAPPIST-1e,35.0,0,,246.0,25.0,42.0,3730.0,0,B,260,P
7451,,1,TRAPPIST-1e,31.0,0,0.0,0.0,0.0,0.0,0.0,1,C,297,S
7452,Europa,0,TRAPPIST-1e,27.0,0,0.0,2318.0,1127.0,2423.0,115.0,0,C,259,P
7454,Earth,1,PSO J318.5-22,13.0,0,0.0,0.0,0.0,0.0,0.0,1,G,1289,S
7455,Earth,0,TRAPPIST-1e,24.0,0,24.0,174.0,0.0,509.0,15.0,0,F,1652,P
7456,Earth,0,TRAPPIST-1e,22.0,0,31.0,0.0,1.0,25.0,757.0,0,G,1293,P
7458,Europa,1,TRAPPIST-1e,18.0,0,0.0,0.0,0.0,0.0,0.0,1,B,261,P
7459,Europa,1,TRAPPIST-1e,53.0,0,0.0,0.0,0.0,0.0,0.0,1,,,
7460,Mars,0,TRAPPIST-1e,4.0,0,0.0,0.0,0.0,0.0,0.0,1,F,1653,P
7461,Mars,1,TRAPPIST-1e,24.0,0,0.0,0.0,0.0,0.0,0.0,1,F,1653,P
7462,Mars,0,TRAPPIST-1e,23.0,0,649.0,0.0,622.0,0.0,0.0,1,F,1653,P
7464,Earth,0,TRAPPIST-1e,18.0,0,1969.0,0.0,310.0,0.0,0.0,1,F,1654,P
7466,Mars,0,TRAPPIST-1e,40.0,0,3809.0,0.0,21.0,0.0,1.0,0,D,248,P
7467,Europa,1,TRAPPIST-1e,49.0,0,0.0,0.0,0.0,0.0,0.0,1,B,313,S
7469,Earth,1,55 Cancri e,21.0,0,0.0,0.0,0.0,0.0,0.0,1,G,1294,P
7470,Europa,1,TRAPPIST-1e,40.0,0,0.0,0.0,0.0,0.0,0.0,1,A,96,S
7471,Europa,1,55 Cancri e,47.0,1,0.0,0.0,0.0,0.0,0.0,1,A,96,S
7472,Earth,0,PSO J318.5-22,25.0,0,153.0,0.0,0.0,388.0,0.0,0,G,1295,P
7473,Europa,1,TRAPPIST-1e,36.0,0,0.0,0.0,0.0,0.0,0.0,1,,,
7475,Europa,1,55 Cancri e,26.0,0,0.0,0.0,0.0,0.0,0.0,1,B,262,P
7476,Earth,0,TRAPPIST-1e,0.0,0,0.0,0.0,0.0,0.0,0.0,1,G,1292,S
7477,Earth,1,TRAPPIST-1e,14.0,0,0.0,0.0,0.0,0.0,0.0,1,G,1292,S
7479,Mars,1,55 Cancri e,50.0,0,0.0,0.0,0.0,0.0,0.0,1,F,1527,S
